-3.210124859369426907e-07,-5.492250193908636570e-07,6.206240642615261670e-07
5.191964108928319567e-07,-3.791776926873001921e-07,-1.275520165455730823e-07
-4.643342947850284829e-07,-5.389496928086649882e-07,7.278726443589102280e-07
4.208708156219570507e-07,1.621111369559778140e-08,-4.811642781362333472e-07
-2.341231456463448567e-07,1.470511176437470105e-07,5.836248053728375600e-08
1.697268852060032847e-07,-1.765422139786479957e-07,-5.878882447353323780e-09
-7.208087199003643840e-08,7.938892305978773685e-08,-7.277148764625960611e-08
-8.266171560240141580e-08,1.031965264082134424e-08,1.569306037905316277e-08
5.902383589351269241e-08,-6.062513596380304515e-08,-5.528845080641068607e-08
-3.648628406879656967e-08,4.665482654441502871e-08,-4.574465225721359015e-08
7.291428976258228319e-08,-5.438885203864433369e-08,-3.426817806534437329e-08
-1.490909646683415498e-07,7.013764142488956416e-08,2.315814419157815418e-08
-1.743772358848998521e-08,6.221389810770695365e-08,-4.104786334806513188e-08
-2.121946769268818345e-07,2.289023824598783241e-08,1.358639813081527720e-07
6.628989192171152268e-08,-1.888852428824772176e-07,5.807329264090988868e-08
-1.490814928675193867e-07,-8.975331491925882189e-08,1.662602424361207066e-07
3.320939587625417438e-08,6.445001505076813687e-08,-1.454114113353034048e-07
-3.378383101785800856e-07,-1.345516762345325063e-07,4.090003212810844121e-07
9.808848537784513574e-09,1.909000726679965645e-07,-2.786596412454385993e-07
